y,x0,x1,x2,x3,x4
0.849,A0,A1,60,1,A0
0.8,A1,A1,103,12,A0
7.0,A4,A1,143,8,A0
1.777,A4,A1,110,6,A0
1.0,A0,A1,50,9,A0
6.5,A1,A1,80,4,A0
5.7,A0,A1,120,8,A0
2.499,A1,A1,105,3,A0
20.99,A7,A0,105,7,A0
5.6,A3,A1,105,1,A0
7.99,A4,A1,177,7,A1
0.0,A3,A1,0,0,A2
5.5,A6,A0,220,4,A2
15.0,A6,A1,90,7,A0
13.95,A3,A0,140,12,A1
10.59,A1,A1,116,3,A0
5.3,A3,A1,130,5,A0
1.2,A2,A1,75,1,A0
5.799,A1,A0,204,6,A0
9.8,A1,A1,177,7,A0
9.9,A6,A1,220,9,
1.499,A4,A1,150,3,A2
4.5,A7,A1,170,7,A0
7.9,A1,A1,95,1,
4.7,A4,A1,150,5,A0
0.999,A0,A1,0,7,A0
1.45,A1,A1,105,7,A2
0.95,A3,A1,140,3,A0
7.999,A6,A0,203,11,A0
3.95,A1,A0,235,3,A0
2.55,A4,A0,131,11,A0
0.99,A1,A1,101,11,A0
0.45,A4,A1,231,10,A2
6.666,A5,A1,55,6,A0
3.5,A1,A1,131,5,A1
32.5,A6,A0,140,7,A0
1.7,A4,A0,145,12,A0
27.3,A1,A0,170,12,A0
3.5,A4,A1,101,9,A0
1.65,A2,A1,0,0,A0
19.5,A1,A0,105,9,A0
4.9,A4,A1,155,2,A0
5.5,A7,A1,0,0,A0
2.49,A4,A1,101,2,A0
34.5,A6,A0,313,3,A0
0.585,A2,A1,60,0,A2
0.899,A6,A1,150,4,A2
2.5,A4,A0,170,11,A0
0.7,A5,A1,0,10,A2
6.3,A1,A1,143,8,A0
13.0,A1,A1,122,9,A0
20.95,A1,A0,204,9,A0
1.45,A2,A1,90,1,A1
1.699,A4,A0,150,11,A0
,A4,A1,95,7,A0
1.2,A2,A1,0,0,A0
0.55,A1,A1,109,3,A0
2.15,A1,A0,195,0,A0
1.0,A0,A1,75,2,A0
4.99,A0,A1,116,4,A0
2.2,A0,A1,75,8,A0
2.199,A5,A1,120,8,A0
22.5,A6,A0,235,4,A0
3.55,A4,A1,75,8,A0
1.7,A0,A1,88,2,A0
4.5,A1,A1,116,9,A2
0.8,A2,A2,0,0,A1
0.45,A3,A1,0,0,A2
1.35,A0,A1,90,10,
0.2,A0,A1,54,1,A0
0.18,A2,A2,0,0,A1
1.25,A0,A1,54,2,A0
12.6,A0,A1,86,11,A0
4.999,A0,A1,109,7,A0
15.9,A1,A1,241,7,A0
20.5,A5,A1,170,3,A0
0.0,A4,A1,90,11,A0
2.0,A1,A1,193,4,A2
8.75,A4,A1,0,2,A0
7.15,A1,A1,80,10,
22.9,A3,A0,140,5,A0
4.45,A1,A1,102,4,A0
4.9,A4,A1,150,10,
9.75,A5,A1,160,2,
5.75,A1,A1,176,3,
5.99,A1,A1,0,12,A0
7.4,A0,A1,80,4,A0
0.2,A5,A2,0,0,A1
5.95,A2,A0,140,0,A0
3.999,A0,A1,76,9,A0
5.95,A1,A1,250,9,A0
,A1,A1,75,3,A0
13.25,A1,A1,184,4,A0
5.9,A1,A0,224,7,A0
3.3,A7,A1,90,9,A0
0.9,A3,A1,140,0,A2
1.35,A4,A1,74,6,A0
0.388,A1,A1,90,11,A0
0.999,A0,A1,50,8,A0
1.29,A5,A1,90,3,A0
0.55,A4,A1,75,3,A0
2.25,A1,A1,136,3,A0
1.999,A0,A1,52,12,
5.0,A1,A1,0,7,A1
3.6,A1,A1,120,11,A0
0.549,A0,A1,0,4,A2
1.5,A3,A1,120,12,A2
14.5,A1,A1,110,3,A0
2.8,A1,A1,86,12,
3.95,A4,A1,170,6,A0
9.699,A3,A1,170,1,A2
1.4,A1,A1,75,0,A0
9.9,A1,A1,197,10,
12.999,A4,A1,143,11,A0
3.85,A0,A1,125,10,A0
8.5,A1,A1,0,8,A0
0.6,A4,A1,75,3,A0
1.8,A4,A1,90,10,
5.8,A4,A0,140,4,A0
1.15,A6,A1,105,3,A2
3.59,A0,A1,73,11,A0
1.35,A2,A1,80,5,A1
3.55,A1,A0,143,0,A0
5.75,A5,A1,170,8,A0
0.38,A0,A1,0,10,A2
2.499,A0,A1,60,7,A0
3.3,A4,A1,131,3,A1
3.98,A1,A1,150,11,A0
19.8,A6,A0,175,8,A0
0.1,A0,A1,45,1,A0
4.3,A3,A1,138,4,A0
3.99,A2,A1,81,1,A0
10.5,A4,A0,163,10,A0
4.75,A3,A1,145,8,A1
5.8,A7,A0,192,7,
0.55,A1,A1,90,3,A0
12.899,A4,A1,170,5,A0
6.6,A1,A0,204,10,A0
0.689,A0,A1,90,7,A0
1.2,A3,A1,136,5,A0
0.599,A1,A1,75,9,A0
0.8,A1,A1,0,7,A1
10.95,A8,A1,130,3,
2.6,A3,A1,75,7,A0
6.998,A5,A1,231,1,A1
0.0,A1,A1,138,0,A1
0.75,A4,A1,75,12,A0
5.29,A4,A1,110,5,A0
1.7,A5,A1,116,2,A2
11.99,A1,A0,399,1,A0
11.0,A4,A0,235,10,A0
1.1,A4,A1,130,6,A1
0.5,A5,A1,215,0,A2
4.2,A5,A1,150,4,A0
2.0,A4,A1,150,11,A2
4.9,A4,A1,105,4,A0
5.555,A1,A1,86,5,A0
2.699,A0,A1,80,1,A0
0.0,A5,A1,192,0,A1
5.2,A1,A1,192,3,A0
2.5,A2,A0,136,9,A0
0.28,A1,A1,90,0,A2
3.6,A1,A1,82,8,A0
7.0,A1,A0,218,4,A0
2.5,A7,A0,70,0,A0
3.89,A1,A1,125,3,A0
12.95,A6,A1,173,2,A0
2.75,A4,A0,109,4,A1
8.989,A0,A1,69,6,A0
5.399,A0,A1,0,12,A0
2.25,A1,A0,280,4,A2
0.5,A0,A1,0,2,A1
0.95,A0,A1,69,3,A1
0.0,A0,A1,75,2,A2
0.8,A1,A1,75,5,A0
2.65,A1,A1,75,12,A0
1.2,A1,A0,155,6,A2
1.699,A7,A1,116,5,A0
1.29,A1,A1,122,2,A0
0.85,A8,A1,116,9,A0
1.49,A4,A1,122,9,A0
0.8,A4,A0,170,12,A0
2.8,A0,A1,83,0,A0
0.55,A0,A0,90,0,A1
13.3,A0,A0,179,11,A0
3.79,A0,A1,80,2,A0
0.5,A0,A1,50,12,A0
17.45,A6,A1,150,8,A0
,A1,A1,177,5,A0
6.25,A4,A1,143,2,A0
0.5,A2,A2,0,0,A1
6.5,A0,A1,80,4,A0
18.6,A6,A0,140,3,A0
0.65,A1,A1,101,6,A1
1.799,A1,A1,122,4,A0
1.6,A2,A1,64,1,A0
6.2,A0,A1,69,7,A0
14.8,A7,A1,27,9,A1
14.9,A4,A0,190,3,A0
0.55,A1,A1,90,10,A0
1.299,A0,A1,0,5,A0
4.5,A4,A1,143,5,A2
0.8,A4,A0,204,6,A0
18.0,A1,A0,231,11,A0
1.2,A1,A1,163,2,A0
2.6,A4,A1,90,0,A0
3.5,A5,A1,129,3,A0
0.55,A0,A1,0,0,A1
4.45,A5,A2,116,3,A0
3.99,A0,A1,65,2,A0
5.999,A4,A1,204,10,A0
1.0,A7,A1,90,3,A1
6.2,A1,A1,0,0,A1
3.999,A1,A1,131,7,A0
8.0,A0,A1,349,3,A0
1.8,A0,A1,75,6,A0
6.999,A3,unknown,110,4,A1
0.95,A0,A1,50,10,A0
0.6,A2,A1,55,5,A0
1.999,A0,A1,55,8,A0
8.8,A0,A1,69,11,A0
0.15,A0,A1,60,0,A0
23.9,A5,A0,292,3,A0
4.35,A3,A1,90,5,A0
0.99,A2,A1,75,10,A0
2.0,A0,A1,50,3,A0
3.5,A1,A0,143,4,A0
0.5,A1,A0,150,2,A2
2.6,A1,A1,95,6,A0
0.99,A0,A1,54,3,A0
6.8,A3,A1,110,8,A0
5.9,A7,A1,190,4,A2
5.999,A2,A0,193,1,A0
6.49,A1,A1,105,7,A0
2.4,A1,A1,100,2,A0
6.8,A4,A1,110,4,A0
4.35,A3,A1,57,4,A0
,A0,A1,75,0,A1
10.9,A3,A0,140,6,A0
0.65,A0,A1,54,10,A0
5.9,A1,A0,150,5,A0
17.95,A4,A1,170,4,A0
7.699,A5,A1,179,1,A0
9.95,A4,A0,0,3,A0
7.8,A1,A1,122,6,A0
2.7,A4,A1,140,3,A0
3.7,A2,A0,136,1,A0
1.85,A4,A0,0,12,A0
7.999,A0,A1,90,3,
0.8,A0,A1,75,6,A0
1.399,A5,A0,55,7,A0
2.599,A0,A1,64,6,A0
4.9,A4,A1,150,0,A1
0.8,A1,A1,54,2,A0
1.0,A0,A0,75,11,A0
0.0,A2,A2,71,7,A0
0.28,A0,A1,60,12,A2
1.25,A0,A1,65,2,A0
,A1,A0,185,10,A0
9.6,A4,A1,170,12,A0
0.6,A4,A1,136,11,A0
6.799,A2,A1,115,7,A0
15.75,A3,A1,132,4,A0
,A2,A0,0,12,A0
2.999,A4,A1,109,8,A0
6.5,A4,A1,170,10,A0
,A1,A1,150,10,A0
3.0,A0,A1,75,3,A0
10.5,A1,A1,175,4,A1
13.5,A2,A1,140,3,A1
11.4,A0,A1,90,10,A0
1.2,A4,A1,103,4,A0
5.8,A2,A1,140,11,A1
,A2,A1,131,11,A0
0.88,A5,A0,102,3,A0
23.987,A7,A0,280,6,
5.5,A1,A1,163,10,A0
4.2,A1,A1,163,6,A0
10.5,A4,A1,258,4,A0
0.549,A4,A0,198,2,A1
0.06,A2,A2,0,0,A1
1.45,A4,A1,136,9,A0
6.9,A1,A1,163,8,A2
33.9,A7,A0,250,7,A0
15.0,A7,A1,86,11,A0
5.75,A3,A1,105,4,A0
0.96,A2,A1,95,8,A1
1.699,A0,A1,50,10,A0
0.35,A0,A1,0,0,A1
1.3,A2,A1,125,0,A1
0.075,A2,A2,0,0,A1
2.5,A4,A1,135,12,A0
0.499,A1,A0,170,0,A2
15.3,A6,A1,110,3,A0
20.5,A4,A1,170,3,A0
6.75,A0,A0,71,4,A0
,A4,A1,177,4,A0
49.499,A5,A1,150,12,A0
29.9,A6,A0,241,11,A0
1.2,A0,A1,102,0,A0
5.999,A1,A0,0,0,A1
3.5,A3,A1,101,7,A0
2.999,A1,A1,193,4,A1
24.9,A6,A0,440,7,A1
1.69,A0,A0,0,12,A0
8.944,A0,A1,120,6,A0
19.5,A5,A0,224,1,A0
1.0,A4,A0,290,5,A0
2.7,A1,A1,125,6,A0
0.25,A2,A1,0,0,A1
8.5,A4,A1,140,12,A0
8.0,A4,A1,0,0,A1
2.0,A4,A1,131,12,A0
0.6,A2,A1,71,0,A1
0.0,A2,A2,100,8,A2
17.5,A7,A1,143,9,A0
0.7,A7,A0,54,8,A2
1.35,A4,A1,101,1,A0
5.25,A4,A0,286,1,A0
25.9,A5,A1,420,4,A0
1.0,A4,A1,115,5,A0
1.399,A0,A1,58,8,A1
7.39,A4,A0,163,8,A0
1.5,A2,A1,135,1,A2
1.0,A1,A1,90,7,A2
0.65,A1,A1,150,6,A0
4.8,A1,A1,140,10,A0
7.95,A4,A1,116,2,A0
0.999,A0,A0,0,0,A0
1.6,A4,A1,101,7,A0
1.75,A1,A1,150,3,A0
1.499,A1,A1,101,6,A1
0.85,A2,A1,90,2,A0
13.5,A1,A0,235,1,A0
0.499,A0,A1,75,8,A2
2.5,A3,A1,93,10,A0
0.75,A5,A1,88,7,A0
2.49,A4,A1,105,0,A0
6.5,A7,A0,105,5,A0
1.249,A1,A0,110,12,A0
2.6,A1,A1,105,4,A0
3.4,A1,A1,145,9,A0
0.95,A2,A1,74,3,A1
2.0,A0,A1,60,10,A0
3.75,A4,A0,131,2,A0
4.99,A1,A0,116,2,A0
2.799,A4,A1,116,2,A0
0.69,A0,A1,60,9,A1
8.49,A0,A1,69,7,A0
7.4,A2,A1,80,8,A1
0.175,A2,A2,0,10,A0
42.5,A5,A1,385,7,A0
27.9,A5,A1,343,7,A0
2.0,A1,A1,113,7,
4.298,A0,A1,80,8,A0
9.95,A0,A0,71,4,A0
1.3,A4,A1,155,4,A2
1.4,A0,A1,58,8,A0
0.7,A2,A1,75,0,A0
1.0,A7,A2,109,6,A0
2.5,A0,A2,92,11,A0
0.5,A1,A0,203,5,A2
9.9,A4,A1,204,11,A0
0.5,A2,A1,60,10,A0
0.15,A0,A1,0,7,A2
1.399,A3,A1,75,5,A0
7.5,A2,A2,0,11,A0
10.4,A7,A1,150,9,A0
1.8,A0,A1,75,6,A0
7.9,A1,A1,105,5,A0
,A5,A1,146,2,A0
17.8,A2,A0,140,0,A0
2.2,A0,A1,80,10,A1
4.0,A1,A0,170,11,A0
3.9,A1,A1,54,6,A0
0.0,A2,A2,0,0,A1
1.0,A4,A0,150,7,A1
,A0,A1,60,4,A0
5.999,A3,A1,145,3,A0
27.0,A5,A1,420,9,A0
0.5,A1,A1,90,8,A1
2.999,A4,A1,150,4,A1
16.75,A7,A1,105,9,
0.65,A2,A1,75,0,
1.85,A0,A1,60,3,A1
1.39,A0,A1,60,7,
0.65,A2,A1,0,0,A1
2.6,A8,A0,0,3,A1
1.25,A0,A1,70,2,A1
0.55,A0,A1,0,3,A1
7.0,A4,A1,170,2,A0
2.5,A0,A1,69,5,A0
4.5,A1,A1,150,3,A0
4.1,A1,A2,0,2,A0
3.2,A0,A1,69,9,A0
10.5,A0,A1,101,5,A0
0.63,A1,A1,0,3,A2
13.55,A7,A0,163,6,A0
9.5,A6,A0,171,4,A0
0.9,A4,A0,193,7,A2
7.0,A2,A1,107,3,A0
12.8,A4,A1,160,8,A0
10.8,A1,A1,122,12,A0
11.999,A7,A1,143,7,A0
0.1,A0,A1,75,0,A2
13.75,A6,A0,224,9,A0
2.5,A2,A1,60,0,A0
3.2,A1,A1,122,10,A1
0.899,A0,A1,58,12,A0
1.8,A1,A0,238,4,A0
0.6,A4,A1,140,2,A2
1.3,A0,A1,58,3,A1
2.15,A4,A1,136,4,A0
14.75,A1,A0,150,2,A1
62.0,A5,A1,231,11,A0
16.0,A4,A0,286,8,A0
1.45,A0,A1,50,9,A0
0.85,A0,A1,60,4,A0
25.99,A4,A0,239,6,A0
15.0,A6,A1,143,8,A0
8.999,A3,A1,105,12,A2
5.499,A4,A1,109,7,A1
2.9,A1,A1,98,11,A2
1.799,A0,A0,90,6,A0
0.15,A0,A1,54,8,A1
1.95,A4,A1,101,7,A1
9.7,A4,A1,140,1,A0
7.2,A4,A1,105,7,A0
6.5,A1,A1,140,12,A0
0.3,A3,A2,107,0,A2
7.95,A4,A1,140,6,A0
6.25,A4,A1,140,3,A0
10.99,A4,A1,140,4,A0
1.399,A5,A1,101,6,A0
0.8,A1,A1,75,7,A0
9.4,A4,A0,224,8,A0
7.5,A4,A1,140,8,A0
0.5,A0,A2,0,10,A0
7.4,A1,A1,116,1,A0
2.0,A5,A1,160,4,A2
4.95,A4,A1,143,1,A0
10.25,A2,A1,180,5,A0
13.9,A4,A0,160,5,A0
9.3,A4,A1,143,7,A0
0.5,A2,A2,0,0,A1
20.5,A7,,170,12,
6.29,A2,A2,0,0,A1
1.55,A0,A1,58,10,A1
0.3,A2,A1,101,0,A1
0.599,A2,A1,60,12,A0
14.5,A1,A1,98,7,A0
5.0,A3,A1,105,10,
0.299,A0,A1,55,10,A2
3.1,A1,A1,102,4,A0
1.4,A2,A1,44,1,A1
2.1,A0,A1,82,9,A0
0.589,A0,A1,60,6,A0
2.25,A2,A1,44,5,A1
7.5,A1,A0,95,7,A0
0.999,A0,A1,0,12,A0
19.899,A7,A1,160,8,
1.0,A0,A1,58,1,A0
22.999,A1,A0,360,11,A0
1.899,A5,A1,116,8,A0
5.1,A3,A2,145,0,A0
0.54,A0,A1,65,3,A0
,A8,A1,0,9,A1
0.2,A4,A1,101,3,A2
0.9,A1,A1,26,0,A1
45.95,A7,A1,355,3,A0
2.7,A4,A1,113,10,A1
0.04,A2,A2,0,0,A1
11.999,A4,A1,143,10,A0
1.3,A1,A1,193,1,A2
3.299,A0,A1,87,10,A1
10.9,A1,A1,143,11,A0
1.25,A0,A1,58,1,A0
4.15,A4,A1,115,12,A0
9.5,A5,A0,104,5,A1
8.29,A1,A1,120,3,A0
1.1,A1,A1,150,3,A0
0.348,A4,A1,108,9,A2
11.6,A3,A0,163,5,A0
7.5,A4,A1,163,8,A0
4.6,A1,A1,105,5,A0
0.55,A4,A0,170,0,A1
12.0,A7,A1,48,7,A0
12.49,A4,A1,232,4,A0
0.85,A2,A1,75,0,A1
29.9,A7,A1,171,11,A0
19.999,A4,A0,177,6,A0
1.25,A1,A1,75,6,A1
3.5,A4,A1,110,8,A0
8.4,A0,A1,75,8,A0
12.9,A6,A1,122,5,A0
1.75,A0,A1,0,11,A0
0.45,A4,A1,120,10,A0
1.2,A0,A1,60,10,A0
2.5,A2,A2,0,2,A0
10.7,A1,A0,160,6,A0
0.175,A0,A1,75,0,A1
1.6,A1,A1,75,8,A1
0.5,A3,A1,133,9,A0
7.9,A4,A0,140,10,A0
1.6,A5,A1,72,0,A0
0.35,A2,A1,60,0,A1
12.1,A7,A1,174,7,A2
3.999,A4,A1,105,11,A0
15.39,A5,A0,140,6,A0
3.9,A1,A1,110,9,A2
1.39,A2,A1,90,2,A1
0.005,A5,A0,51,9,A2
16.9,A4,A1,160,8,A0
0.5,A3,A1,121,6,A0
2.35,A0,A1,0,12,
1.999,A0,A1,75,11,A0
1.3,A1,A1,115,3,A0
9.0,A1,A0,258,3,
34.9,A4,A0,300,7,A0
1.85,A0,A1,44,10,A1
1.999,A0,A1,0,5,A1
1.1,A0,A1,60,4,A1
0.35,A0,A1,45,0,
8.285,A4,A0,190,8,A0
2.5,A1,A1,105,7,A1
,A4,A1,136,8,A0
0.0,A2,A1,116,0,A0
7.9,A4,A1,0,0,A1
21.5,A4,A1,265,12,A0
10.9,A1,A1,140,1,A0
0.65,A2,A2,0,0,A1
3.0,A4,A1,136,7,A0
3.695,A4,A1,114,2,A0
6.0,A5,A1,143,5,A0
10.3,A7,A1,69,5,A0
2.9,A0,A1,68,5,
12.95,A6,A0,197,10,A0
12.8,A1,A0,204,6,A0
0.5,A5,A1,105,12,A2
3.2,A2,A1,0,0,A0
3.6,A8,A1,0,4,A1
3.495,A0,A1,60,11,A2
2.899,A4,A1,170,3,A0
2.5,A1,A1,75,3,A0
8.89,A7,A1,218,3,A0
0.399,A1,A1,0,5,A2
12.4,A1,A1,218,12,A0
2.75,A0,A1,53,7,A0
11.55,A3,A1,102,3,A0
11.5,A4,A1,150,9,A2
3.0,A5,A0,193,8,A0
2.0,A1,A1,118,1,A0
0.95,A4,A1,136,12,A0
0.999,A8,A1,99,1,A2
0.6,A7,A1,101,9,A1
,A2,A1,102,0,A0
0.85,A0,A1,58,6,A0
12.5,A1,A1,150,9,A0
2.3,A7,A1,101,6,A1
13.999,A3,A1,160,7,A0
0.699,A0,A1,60,10,A0
22.498,A1,A0,109,3,A0
0.9,A2,A1,0,0,A0
4.5,A0,A1,95,3,A0
5.49,A7,A0,136,1,A0
2.5,A4,A1,130,5,A0
1.0,A2,A1,90,0,A1
3.5,A0,A1,88,1,A0
1.2,A0,A1,67,8,A2
2.5,A0,A1,116,0,A1
0.299,A0,A1,0,0,A2
3.65,A2,A1,116,3,A0
7.4,A3,A1,131,5,A0
2.3,A1,A0,150,10,A1
0.7,A0,A1,54,10,A1
3.4,A0,A1,90,4,A0
10.4,A1,A1,131,5,A1
1.15,A0,A1,82,8,A0
2.6,A7,A1,75,6,A0
9.3,A7,A1,177,12,A0
8.0,A1,A1,99,12,A0
14.99,A1,A0,231,2,A0
24.37,A1,A0,204,1,A0
0.1,A0,A1,54,4,A0
7.499,A1,A1,101,10,A0
0.0,A1,A0,507,6,A1
2.15,A3,A1,86,2,A1
3.4,A4,A1,116,7,A0
9.8,A4,A0,150,11,A0
9.5,A2,A2,0,8,A1
0.55,A2,A1,60,6,A2
,A3,A1,90,0,A0
2.85,A4,A0,193,1,A2
0.8,A1,A1,75,4,A0
11.0,A1,A0,275,7,A0
6.0,A4,A0,140,11,A0
1.4,A3,A1,124,2,A1
17.9,A7,A0,177,11,A0
1.3,A1,A1,0,10,A0
4.5,A1,A1,102,2,A0
4.75,A4,A1,136,3,A0
0.8,A0,A1,50,5,A0
1.0,A3,A1,144,3,A2
0.6,A2,A1,100,8,A2
0.599,A5,A1,150,9,A2
7.0,A2,A0,174,2,A0
2.35,A2,A2,0,8,A1
2.099,A4,A1,75,8,A0
0.8,A4,A1,133,0,A1
2.699,A1,A1,136,7,A0
3.5,A1,A1,84,11,A0
5.9,A2,A1,0,0,A0
,A4,A0,231,4,A2
1.999,A0,A1,109,6,A1
,A0,A1,82,12,A2
4.85,A0,A0,61,3,A0
2.0,A4,A1,101,7,A0
13.5,A1,A0,345,11,A0
6.999,A3,A1,57,3,A0
1.29,A0,A1,58,3,A0
,A0,A1,55,8,A0
14.899,A4,A1,105,1,A0
13.5,A4,A1,143,12,A0
15.0,A5,A2,0,7,
,A3,A1,143,9,A0
3.59,A1,A1,150,10,A0
2.699,A1,A0,143,12,A0
2.0,A7,A1,0,9,A0
15.4,A1,A0,170,5,A0
3.777,A3,A1,109,3,A0
0.65,A4,A2,0,0,A1
4.6,A7,A1,110,8,A1
9.4,A1,A0,256,1,A2
4.0,A4,A1,0,9,
10.4,A1,A1,140,7,A0
0.5,A0,A1,75,2,A0
0.599,A2,A1,45,9,A1
8.299,A1,A1,102,6,A0
19.2,A1,A1,250,1,A0
13.4,A4,A1,143,1,A0
7.65,A3,A1,90,3,A0
2.6,A1,A1,113,5,A1
0.75,A0,A1,101,11,A1
2.15,A0,A1,82,4,A0
3.1,A3,A2,0,3,A0
0.999,A3,A1,58,8,A0
0.2,A8,A1,60,4,A1
0.4,A0,A1,50,1,A1
1.0,A1,A0,136,8,A1
,A0,A1,60,8,
15.3,A0,A1,122,3,A0
0.85,A4,A1,109,9,A2
0.25,A2,A2,0,4,A1
0.85,A1,A1,101,7,A0
31.499,A3,A0,179,12,A0
11.9,A0,A1,109,5,A0
0.4,A1,A1,101,8,A0
11.25,A1,A0,160,4,A0
3.9,A0,A1,69,10,A0
4.59,A1,A1,150,8,A0
1.35,A3,A1,60,7,A0
3.5,A3,A1,136,6,A0
1.2,A4,A1,116,3,A0
1.5,A1,A1,180,6,A0
0.3,A2,A1,44,2,A2
5.4,A7,A0,139,2,A0
0.999,A4,A0,200,3,
0.2,A0,A1,59,11,A0
3.95,A1,A1,80,9,A0
0.3,A2,A2,0,10,A1
0.15,A4,A1,150,3,A1
1.5,A6,A1,150,10,A0
8.55,A7,A0,192,0,A1
4.9,A1,A1,102,6,A0
7.75,A4,A1,185,8,A0
1.7,A4,A0,155,3,A2
4.15,A0,A1,68,10,A0
15.9,A4,A1,170,8,A0
2.85,A1,A1,60,5,A0
14.9,A3,A1,151,2,
1.9,A1,A1,150,3,
8.9,A7,A1,105,11,A0
5.5,A2,A1,116,8,A0
3.29,A7,A1,109,8,A1
0.0,A1,A1,0,11,A0
6.5,A7,A1,163,4,A0
3.4,A0,A1,0,10,A1
1.0,A3,A1,60,0,A1
11.199,A1,A0,170,12,A2
4.5,A6,A0,155,3,A1
0.8,A1,A1,136,2,A0
1.5,A3,A1,130,0,A2
0.65,A8,A1,0,2,A0
0.49,A0,A1,90,10,A0
5.4,A0,A1,69,6,A0
2.1,A6,A0,211,3,A0
32.89,A4,A1,163,4,A0
3.0,A1,A1,116,0,A0
1.99,A1,A0,125,3,A2
5.199,A1,A0,102,8,A0
10.2,A5,A1,224,10,
0.55,A0,A1,60,9,A0
2.5,A4,A1,140,6,A1
1.45,A2,A2,150,0,A1
0.499,A7,A2,0,12,A1
4.5,A6,A1,82,7,A0
15.9,A1,A0,105,7,A0
0.001,A0,A1,50,3,A2
2.95,A3,A1,101,5,A0
1.15,A1,A1,125,11,A0
1.7,A1,A1,116,10,A0
1.95,A0,A1,75,12,A0
5.99,A1,A0,150,2,A0
,A2,A2,0,0,A1
1.75,A1,A1,101,12,A1
3.5,A1,A1,75,6,A2
21.8,A1,A0,184,2,A0
0.55,A2,A1,60,3,A1
1.7,A1,A1,75,3,A0
5.5,A0,A1,90,10,A0
0.5,A1,A1,88,7,A0
19.5,A5,A1,306,9,
1.7,A4,A0,0,10,A2
0.95,A0,A1,60,6,A0
2.9,A1,A1,220,3,A2
0.45,A2,A2,1800,2,A0
4.199,A0,A1,250,9,A0
18.99,A2,A1,235,10,A0
0.45,A0,A1,0,0,
13.99,A1,A1,218,2,A0
13.49,A6,A0,190,2,A0
6.5,A4,A1,110,8,A0
1.5,A4,A1,125,9,A2
5.8,A7,A1,115,2,A0
2.5,A4,A0,183,2,A2
1.1,A4,A1,125,1,A0
0.65,A2,A1,0,0,A0
0.5,A0,A1,58,8,A2
6.95,A4,A1,86,12,A0
4.5,A1,A0,150,11,A1
,A8,A1,236,9,A2
3.1,A1,A0,95,3,A0
2.99,A1,A1,75,8,A2
5.2,A1,A1,102,0,A0
0.85,A0,A1,45,11,A0
,A0,A1,120,3,A0
15.9,A3,A1,84,11,A0
1.3,A0,A1,75,6,A0
1.05,A1,A1,0,6,A1
1.8,A1,A1,105,4,A0
,A2,A1,75,7,A0
3.4,A1,A0,155,8,A0
2.0,A1,A1,75,8,A0
0.46,A0,A1,90,9,A1
0.001,A3,A1,50,2,A0
1.6,A1,A1,101,4,A0
,A0,A1,69,11,A0
0.9,A4,A1,150,6,A1
13.7,A1,A0,334,8,A0
4.95,A1,A0,170,0,A1
3.999,A7,A1,98,4,A0
0.79,A4,A1,101,7,A2
26.6,A1,A0,245,5,A0
1.8,A7,A1,110,8,A0
2.299,A4,A1,103,4,A0
0.59,A1,A1,101,0,A1
7.745,A3,A1,140,4,A0
0.0,A2,A0,0,0,A1
3.29,A1,A1,109,9,A0
1.2,A1,A1,0,6,A1
5.0,A7,A2,0,0,A1
1.0,A1,A1,98,0,A1
0.649,A0,A0,0,2,A1
22.7,A1,A0,286,5,A0
6.95,A0,A1,99,7,A0
1.599,A1,A1,75,11,
0.55,A2,A1,90,0,A1
0.95,A4,A1,122,7,A0
1.7,A2,A1,105,3,A0
21.5,A1,A1,204,5,A0
9.99,A6,A0,177,12,A0
4.999,A1,A1,102,8,A0
1.3,A2,A1,60,8,A0
1.85,A0,A0,45,12,A0
2.05,A2,A1,150,11,A1
5.7,A1,A0,170,3,A0
0.05,A2,A2,0,0,A1
0.0,A8,A2,0,6,A0
3.9,A1,A0,190,11,A0
2.2,A2,A0,75,3,A1
4.95,A2,A1,27,3,A1
0.15,A0,A1,45,8,A2
4.5,A1,A1,116,8,A2
1.0,A0,A1,58,4,A0
2.1,A0,A1,50,3,A0
10.85,A4,A0,179,6,A0
0.6,A0,A1,55,5,A0
10.5,A3,A0,105,6,A0
0.75,A0,A0,75,1,A1
8.0,A1,A1,200,8,A0
0.45,A2,A1,120,1,A1
16.0,A3,A1,105,7,A0
2.999,A5,A1,0,3,A0
2.5,A4,A0,138,0,A2
4.1,A4,A2,0,8,A0
3.999,A1,A1,105,9,A1
4.5,A1,A1,150,6,A0
1.85,A0,A1,75,3,A1
5.9,A4,A1,102,8,A0
0.8,A0,A1,54,0,A0
22.399,A3,A0,150,4,A0
3.3,A0,A1,80,3,A0
0.95,A0,A1,45,9,A0
0.3,A1,A1,75,10,A0
0.05,A0,A1,63,6,A0
11.2,A5,A1,160,7,A0
9.999,A7,A1,231,6,A0
18.9,A4,A0,204,9,A0
9.099,A4,A1,156,11,A0
12.3,A5,A1,105,12,A0
8.999,A6,A1,140,5,A0
4.5,A0,A1,82,10,A1
2.099,A4,A1,110,8,A0
0.95,A1,A1,115,0,A1
0.0,A4,A1,121,8,A1
15.999,A1,A0,184,1,A0
0.5,A5,A2,45,8,A2
9.9,A1,A1,150,6,A0
0.8,A4,A1,120,5,A1
12.5,A1,A1,110,1,A0
0.35,A2,A0,54,2,A1
